40067647;31000033;1001;2007
40069671;31000033;1001;2007
40090094;31001294;1001;2007
40095414;31000026;1001;2007
40076370;31001246;1001;2007
40082422;31001188;1001;2007
33000079;32000000;1005;2002
33000007;32000001;1005;2002
33000003;32000008;1005;2002
33000014;32000033;1005;2002
33000022;32000034;1005;2002
33000025;32000034;1005;2002
33000035;32000035;1005;2002
33000002;32000090;1005;2002
34000005;33000007;1005;2004
34000004;33000017;1005;2004
34000004;33000020;1005;2004
34000003;33000021;1005;2004
34000005;33000074;1005;2004
34000005;33000075;1005;2004
34000005;33000077;1005;2004
34000020;33000114;1005;2004
40060855;31000030;1001;2007
40060860;31000030;1001;2007
40054629;31000030;1001;2007
40058512;31000033;1001;2007
40054635;31000027;1001;2007
40054643;31000030;1001;2007
40054644;31000030;1001;2007
40058539;31000030;1001;2007
40058542;31000030;1001;2007
40070209;31001246;1001;2007
40070223;31001246;1001;2007
40091464;31001218;1001;2007
40070016;31000040;1001;2007
40070020;31001190;1001;2007
40070021;31001190;1001;2007
40070025;31001190;1001;2007
40070038;31001190;1001;2007
40067821;31001216;1001;2007
40067829;31001217;1001;2007
40067832;31001217;1001;2007
40067843;31001218;1001;2007
40059624;31000040;1001;2007
40056209;31000027;1001;2007
40056210;31000027;1001;2007
40022856;31000030;1001;2007
40022873;31000030;1001;2007
40022877;31000030;1001;2007
40022880;31000030;1001;2007
40022888;31000030;1001;2007
40022889;31000030;1001;2007
40022890;31000030;1001;2007
40022891;31000030;1001;2007
40022896;31000030;1001;2007
40022905;31000030;1001;2007
40022906;31000030;1001;2007
40022911;31000030;1001;2007
40058010;31000027;1001;2007
40060359;31000040;1001;2007
40060361;31000040;1001;2007
40060367;31000040;1001;2007
40060370;31000040;1001;2007
40056718;31000030;1001;2007
40062707;31000030;1001;2007
40062715;31000020;1001;2007
40062716;31000020;1001;2007
40062717;31000020;1001;2007
40062718;31000027;1001;2007
40062723;31000039;1001;2007
40062727;31000039;1001;2007
40062734;31000040;1001;2007
40067754;31000027;1001;2007
40055063;31000020;1001;2007
40056716;31000021;1001;2007
40063469;31000030;1001;2007
40063472;31000026;1001;2007
40057414;31000021;1001;2007
40057439;31000020;1001;2007
40084765;31000020;1001;2007
40080235;31001218;1001;2007
40068462;31001199;1001;2007
40068487;31000033;1001;2007
40059372;31000027;1001;2007
40061973;31000033;1001;2007
40057099;31000040;1001;2007
40057104;31000335;1001;2007
40022742;31000027;1001;2007
40022744;31000027;1001;2007
40022750;31000027;1001;2007
40022759;31000027;1001;2007
40022763;31000027;1001;2007
40022765;31000027;1001;2007
40022774;31000027;1001;2007
40022792;31000027;1001;2007
40022793;31000027;1001;2007
40022794;31000027;1001;2007
40022803;31000027;1001;2007
99900011;145142000;1001;2001
99900013;145132000;1001;2001
99900292;145226000;1001;2001
99900303;145245000;1001;2001
99900312;145231800;1001;2001
99900319;145233000;1001;2001
99900336;145310000;1001;2001
99900362;145310000;1001;2001
99900414;145231260;1001;2001
99900434;145231700;1001;2001
99902375;145221320;1001;2001
99902377;145221260;1001;2001
99902379;145221240;1001;2001
99902381;145221110;1001;2001
99902382;145221120;1001;2001
99900447;145218300;1001;2001
99900454;145228000;1001;2001
99900477;145242000;1001;2001
99900507;145320000;1001;2001
99900513;145200000;1001;2001
99901752;145222150;1001;2001
99901793;145221220;1001;2001
99901814;145211400;1001;2001
99901831;145211100;1001;2001
99901712;145211100;1001;2001
99901736;145222120;1001;2001
99901737;145221120;1001;2001
40067357;31001199;1001;2007
40067358;31001199;1001;2007
40067018;31001198;1001;2007
40067168;31001188;1001;2007
40086746;31001216;1001;2007
40097386;31000033;1001;2007
40089061;31000033;1001;2007
40064077;31000039;1001;2007
40092847;31000020;1001;2007
40022479;145121000;1001;2001
40022949;145121000;1001;2001
40022959;145132000;1001;2001
40022967;145132000;1001;2001
40022974;145132000;1001;2001
40022987;145132000;1001;2001
40022497;145174000;1001;2001
40022512;145174000;1001;2001
40022515;145174000;1001;2001
40022518;145174000;1001;2001
40022519;145174000;1001;2001
40022524;145174000;1001;2001
40022527;145174000;1001;2001
40022711;31000026;1001;2007
40022716;31000026;1001;2007
40022814;31000028;1001;2007
40022819;31000028;1001;2007
40022845;31000030;1001;2007
40054012;31000030;1001;2007
40054048;31000027;1001;2007
40054070;31000335;1001;2007
40054071;31000027;1001;2007
40060342;31000037;1001;2007
40060344;31000033;1001;2007
40055046;31000030;1001;2007
40055051;31000030;1001;2007
40055056;31000030;1001;2007
40022936;31000030;1001;2007
40022947;31000030;1001;2007
40022948;31000030;1001;2007
40022950;31000030;1001;2007
40022962;31000033;1001;2007
40022987;31000036;1001;2007
40022688;31000026;1001;2007
40057204;31000040;1001;2007
40057208;31000030;1001;2007
40057408;31000030;1001;2007
40065275;31000027;1001;2007
40065277;31000027;1001;2007
40054669;31000021;1001;2007
40068494;31000033;1001;2007
40068495;31000033;1001;2007
40068427;31001216;1001;2007
40068429;31001216;1001;2007
40068442;31001190;1001;2007
40072306;31001216;1001;2007
40072312;31000039;1001;2007
40072314;31001190;1001;2007
145221240;145221200;1005;2001
145221260;145221200;1005;2001
40022724;31000027;1001;2007
40077546;31001232;1001;2007
40078443;31001232;1001;2007
40056928;31000025;1001;2007
40059687;31000020;1001;2007
40059691;31000039;1001;2007
40059710;31000030;1001;2007
40059712;31000021;1001;2007
40087511;31001190;1001;2007
40097374;31001189;1001;2007
40081461;31001189;1001;2007
40096273;31001189;1001;2007
40092888;31001190;1001;2007
40061843;31000033;1001;2007
40061844;31000020;1001;2007
40061846;31000020;1001;2007
40061848;31000020;1001;2007
40095654;31000033;1001;2007
40075867;31001190;1001;2007
40083963;31001218;1001;2007
40061645;31000040;1001;2007
40062204;31000030;1001;2007
40062205;31000030;1001;2007
40062227;31000021;1001;2007
40062251;31000020;1001;2007
40065057;31000030;1001;2007
40057086;31000027;1001;2007
40022861;145121000;1001;2001
40022874;145121000;1001;2001
40022901;145121000;1001;2001
40022910;145121000;1001;2001
40022921;145121000;1001;2001
40022922;145121000;1001;2001
40022923;145121000;1001;2001
145225000;145220000;1005;2001
145222210;145222200;1005;2001
145222250;145222200;1005;2001
145231220;145231200;1005;2001
145211000;145210000;1005;2001
145211100;145211000;1005;2001
145211300;145211000;1005;2001
145211500;145211000;1005;2001
145212000;145210000;1005;2001
145214000;145210000;1005;2001
145217200;145217000;1005;2001
145220000;145200000;1005;2001
145221200;145221000;1005;2001
145231700;145231000;1005;2001
145232000;145230000;1005;2001
145261000;145260000;1005;2001
145310000;145300000;1005;2001
145312100;145312000;1005;2001
145313000;145310000;1005;2001
145313200;145313000;1005;2001
145251000;145250000;1005;2001
145252000;145250000;1005;2001
99900024;145163000;1001;2001
40070004;31000033;1001;2007
40059027;31000040;1001;2007
40059036;31000033;1001;2007
40071948;31001233;1001;2007
40087785;31001190;1001;2007
40061677;31000040;1001;2007
40056211;145131000;1001;2001
40022924;145121000;1001;2001
40022930;145121000;1001;2001
40022693;31000026;1001;2007
40071142;31001188;1001;2007
40067731;31000026;1001;2007
40073067;31001268;1001;2007
40075405;31000020;1001;2007
40062190;31000040;1001;2007
40062192;31000040;1001;2007
40062193;31000039;1001;2007
40054751;31000020;1001;2007
40064409;31000020;1001;2007
40054632;31000027;1001;2007
40064124;31000039;1001;2007
40085418;31001190;1001;2007
40067499;31000039;1001;2007
40067500;31000039;1001;2007
40067138;31000039;1001;2007
40067146;31000039;1001;2007
40067149;31000039;1001;2007
40072382;31000027;1001;2007
40072403;31000027;1001;2007
40072405;31000027;1001;2007
40072406;31000027;1001;2007
40072415;31000027;1001;2007
40022852;32000001;1008;2002
40022853;32000001;1008;2002
40058508;145132000;1001;2001
40056219;145131000;1001;2001
40054636;145131000;1001;2001
40054642;145121000;1001;2001
40060336;145122000;1001;2001
40070284;145132000;1001;2001
40071812;145131000;1001;2001
40070839;145132000;1001;2001
40070842;145131000;1001;2001
40070851;145132000;1001;2001
40054531;145132000;1001;2001
40054556;145132000;1001;2001
40054564;145132000;1001;2001
40054623;145132000;1001;2001
40077453;145122000;1001;2001
40074714;145122000;1001;2001
40076173;145121000;1001;2001
40098424;145121000;1001;2001
40061644;145132000;1001;2001
40064412;145122000;1001;2001
40064419;145131000;1001;2001
40054631;145131000;1001;2001
40067123;145131000;1001;2001
40078935;145132000;1001;2001
40086863;145132000;1001;2001
40088154;145131000;1001;2001
40056215;145131000;1001;2001
40070004;145132000;1001;2001
40070012;145132000;1001;2001
40071142;145131000;1001;2001
40074597;145132000;1001;2001
40078158;145132000;1001;2001
40067727;145135000;1001;2001
40073312;145131000;1001;2001
40066964;145132000;1001;2001
40078355;145131000;1001;2001
40093720;145132000;1001;2001
40092166;145132000;1001;2001
40079356;145131000;1001;2001
40095466;145135000;1001;2001
40081461;145132000;1001;2001
40080772;145131000;1001;2001
40078335;145131000;1001;2001
40062268;145121000;1001;2001
40070804;145131000;1001;2001
40070744;145121000;1001;2001
40057086;145131000;1001;2001
40057091;145131000;1001;2001
40057097;145132000;1001;2001
40068050;145131000;1001;2001
40067358;145131000;1001;2001
40022852;145121000;1001;2001
40022853;145121000;1001;2001
40022484;145131000;1001;2001
40022688;145135000;1001;2001
40022691;145135000;1001;2001
40063566;145132000;1001;2001
40056546;145131000;1001;2001
40063471;145121000;1001;2001
40063504;145131000;1001;2001
40057419;145131000;1001;2001
40057438;145122000;1001;2001
40063823;145122000;1001;2001
40080319;145132000;1001;2001
40091792;145132000;1001;2001
40063569;145131000;1001;2001
40063570;145131000;1001;2001
40059027;145132000;1001;2001
40067033;145131000;1001;2001
40060858;145121000;1001;2001
40060860;145121000;1001;2001
40084248;145121000;1001;2001
40080269;145132000;1001;2001
40061469;145135000;1001;2001
40068155;145135000;1001;2001
40068156;145135000;1001;2001
40068159;145135000;1001;2001
40069679;145131000;1001;2001
40070204;145124000;1001;2001
40070209;145135000;1001;2001
40070224;145135000;1001;2001
40072685;145131000;1001;2001
40070827;145131000;1001;2001
40070828;145131000;1001;2001
40070531;145131000;1001;2001
40070532;145131000;1001;2001
40067713;145135000;1001;2001
40067715;145135000;1001;2001
40067719;145135000;1001;2001
40068428;145131000;1001;2001
40068438;145131000;1001;2001
40068446;145131000;1001;2001
40068453;145131000;1001;2001
40068456;145131000;1001;2001
40022534;145174000;1001;2001
40059724;145131000;1001;2001
40059725;145131000;1001;2001
40073062;145131000;1001;2001
40057922;145131000;1001;2001
40057924;145132000;1001;2001
40068160;145124000;1001;2001
40054755;145121000;1001;2001
40054929;145174000;1001;2001
40071011;145131000;1001;2001
40071014;145131000;1001;2001
40071018;145131000;1001;2001
40062054;145132000;1001;2001
40068467;145132000;1001;2001
40068473;145132000;1001;2001
40068474;145132000;1001;2001
40068478;145132000;1001;2001
40061964;145131000;1001;2001
40061965;145131000;1001;2001
40071826;145131000;1001;2001
40071943;145132000;1001;2001
40071410;145131000;1001;2001
40022697;145135000;1001;2001
40022700;145135000;1001;2001
40022720;145135000;1001;2001
40022694;145135000;1001;2001
40087513;145131000;1001;2001
40081407;145132000;1001;2001
40087761;145132000;1001;2001
40062702;145123000;1001;2001
40062704;145123000;1001;2001
40062724;145131000;1001;2001
40060138;145132000;1001;2001
40057880;145121000;1001;2001
40067157;145131000;1001;2001
40067159;145132000;1001;2001
40081645;145131000;1001;2001
40058010;145131000;1001;2001
40070017;145132000;1001;2001
40070019;145131000;1001;2001
40070025;145131000;1001;2001
40067820;145131000;1001;2001
40067827;145123000;1001;2001
40067833;145123000;1001;2001
40060340;145122000;1001;2001
40060345;145132000;1001;2001
40022850;145121000;1001;2001
40058322;145121000;1001;2001
40058323;145121000;1001;2001
40067128;145131000;1001;2001
40055050;145121000;1001;2001
40055056;145121000;1001;2001
40055885;145131000;1001;2001
40055887;145131000;1001;2001
40073142;145131000;1001;2001
40083553;145124000;1001;2001
40057084;145131000;1001;2001
40068457;145131000;1001;2001
40059224;145121000;1001;2001
40061844;145122000;1001;2001
40061906;145122000;1001;2001
40073068;145131000;1001;2001
40073069;145131000;1001;2001
40056841;145122000;1001;2001
40067499;145131000;1001;2001
40067501;145131000;1001;2001
40067503;145131000;1001;2001
40067135;145131000;1001;2001
40067146;145132000;1001;2001
40088371;145135000;1001;2001
40083574;145135000;1001;2001
40022547;145121000;1001;2001
40022551;145121000;1001;2001
40022562;145180000;1001;2001
40022564;145180000;1001;2001
40022570;145180000;1001;2001
40022571;145174000;1001;2001
40022573;145174000;1001;2001
40022585;145174000;1001;2001
40022589;145174000;1001;2001
40022590;145174000;1001;2001
40080235;145121000;1001;2001
40068495;145132000;1001;2001
40092815;145122000;1001;2001
40057402;145132000;1001;2001
40061971;145132000;1001;2001
40072415;145131000;1001;2001
40072421;145131000;1001;2001
40067186;145131000;1001;2001
40059367;145131000;1001;2001
40061973;145132000;1001;2001
40061976;145132000;1001;2001
40091482;145131000;1001;2001
40022814;145131000;1001;2001
40022827;145131000;1001;2001
40058540;145121000;1001;2001
40058542;145121000;1001;2001
40058545;145135000;1001;2001
40054049;145131000;1001;2001
40062205;145121000;1001;2001
40062222;145131000;1001;2001
40062227;145131000;1001;2001
40062228;145131000;1001;2001
40062247;145132000;1001;2001
40062250;145122000;1001;2001
40065060;145123000;1001;2001
40065064;145132000;1001;2001
40065069;145135000;1001;2001
40070266;145132000;1001;2001
40070267;145132000;1001;2001
40070282;145132000;1001;2001
40068487;145132000;1001;2001
40068491;145132000;1001;2001
40068493;145132000;1001;2001
40056475;145121000;1001;2001
40056476;145132000;1001;2001
40055927;145131000;1001;2001
40067745;145131000;1001;2001
40067747;145135000;1001;2001
40067754;145131000;1001;2001
40061470;145135000;1001;2001
40057211;145121000;1001;2001
40062457;145135000;1001;2001
40064705;145122000;1001;2001
40022612;145174000;1001;2001
40022619;145135000;1001;2001
40022629;145172000;1001;2001
40022641;145172000;1001;2001
40022643;145180000;1001;2001
40022646;145174000;1001;2001
40062190;145132000;1001;2001
40062194;145131000;1001;2001
40064056;145131000;1001;2001
40064057;145132000;1001;2001
40063355;145131000;1001;2001
40070838;32000032;1008;2002
40070847;32000032;1008;2002
40068160;32000222;1008;2002
40068162;32000222;1008;2002
40068982;32000319;1008;2002
40068984;32000319;1008;2002
40097343;32000222;1008;2002
40087511;32000032;1008;2002
40085840;32000032;1008;2002
40096779;32000222;1008;2002
40078427;32000216;1008;2002
40064983;32000309;1008;2002
40056457;32000003;1008;2002
40089622;32000306;1008;2002
40059037;32000322;1008;2002
40063575;32000216;1008;2002
40064134;145131000;1001;2001
40022981;32000032;1008;2002
40023002;32000030;1008;2002
40022500;32000030;1008;2002
40022507;32000030;1008;2002
40022519;32000030;1008;2002
40022524;32000030;1008;2002
40022527;32000030;1008;2002
40022528;32000030;1008;2002
40054750;32000228;1008;2002
40022810;32000255;1008;2002
40064056;32000357;1008;2002
40054556;32000032;1008;2002
40063237;32000274;1008;2002
40063357;32000295;1008;2002
40055526;32000032;1008;2002
40057102;32000003;1008;2002
40055364;32000255;1008;2002
40070819;32000032;1008;2002
40070835;32000032;1008;2002
40070530;32000032;1008;2002
40070532;32000032;1008;2002
40059365;32000267;1008;2002
40054643;32000219;1008;2002
40060144;32000169;1008;2002
40067713;32000140;1008;2002
40067716;32000147;1008;2002
40067718;32000146;1008;2002
40088796;32000280;1008;2002
40072304;32000361;1008;2002
40072311;32000032;1008;2002
40064131;32000349;1008;2002
40067497;32000358;1008;2002
40067499;32000357;1008;2002
40067142;32000341;1008;2002
40071686;145131000;1001;2001
40067736;145135000;1001;2001
40071624;145131000;1001;2001
40071625;145131000;1001;2001
40071803;145131000;1001;2001
40071804;145131000;1001;2001
40077180;145131000;1001;2001
40022695;32000124;1008;2002
40022703;32000132;1008;2002
40022706;32000128;1008;2002
40064405;32000222;1008;2002
40064408;32000222;1008;2002
40022722;32000101;1008;2002
40071506;32000319;1008;2002
40071507;32000319;1008;2002
40071533;32000319;1008;2002
40071535;32000275;1008;2002
40074714;32000222;1008;2002
40089601;32000222;1008;2002
40083963;32000001;1008;2002
40098424;32000001;1008;2002
40061656;32000332;1008;2002
40067723;32000145;1008;2002
40067730;32000160;1008;2002
40067732;32000157;1008;2002
40073312;32000255;1008;2002
40073067;32000003;1008;2002
40073068;32000032;1008;2002
40022938;32000001;1008;2002
40022939;32000001;1008;2002
40022942;32000001;1008;2002
40022946;32000001;1008;2002
40064409;32000228;1008;2002
40064418;32000320;1008;2002
40064419;32000320;1008;2002
40055929;32000334;1008;2002
40071682;32000286;1008;2002
40070806;32000032;1008;2002
40068879;32000245;1008;2002
40090730;32000032;1008;2002
40061469;32000126;1008;2002
40068498;32000303;1008;2002
40062458;32000118;1008;2002
40065278;32000269;1008;2002
40055870;32000032;1008;2002
40064125;32000349;1008;2002
40064126;32000349;1008;2002
40059025;32000330;1008;2002
40059036;32000305;1008;2002
40063471;32000215;1008;2002
40059722;32000270;1008;2002
40071826;32000032;1008;2002
40057888;32000218;1008;2002
40058311;32000323;1008;2002
40071010;32000032;1008;2002
40071015;32000032;1008;2002
40061012;32000001;1008;2002
40063823;32000222;1008;2002
40080065;32000032;1008;2002
40068431;32000353;1008;2002
40068457;32000032;1008;2002
40071945;32000001;1008;2002
40069663;32000267;1008;2002
40069665;32000273;1008;2002
40069669;32000278;1008;2002
40075953;32000133;1008;2002
40091393;32000209;1008;2002
40077250;32000210;1008;2002
40071622;145131000;1001;2001
50176852;32000032;1008;2002
40022773;32000246;1008;2002
40070228;32000212;1008;2002
40072687;32000032;1008;2002
40093931;32000306;1008;2002
40079298;32000306;1008;2002
40022682;32000224;1008;2002
50153883;31000020;1001;2007
40093379;32000231;1008;2002
40081407;32000299;1008;2002
40096765;32000032;1008;2002
40089042;32000032;1008;2002
40067124;32000336;1008;2002
40067128;32000336;1008;2002
40090613;32000304;1008;2002
40088627;32000001;1008;2002
40071706;32000032;1008;2002
40062987;32000312;1008;2002
40069676;32000032;1008;2002
40070255;32000350;1008;2002
40070258;32000032;1008;2002
40070259;32000032;1008;2002
40096952;32000032;1008;2002
40055054;32000218;1008;2002
40067928;32000361;1008;2002
40061466;32000122;1008;2002
40088085;32000032;1008;2002
40082948;32000141;1008;2002
40022815;32000235;1008;2002
40022819;32000241;1008;2002
40022820;32000233;1008;2002
40022821;32000243;1008;2002
40022833;32000003;1008;2002
40022841;32000216;1008;2002
50118047;145222400;1001;2001
40067752;32000111;1008;2002
40080319;32000032;1008;2002
40084866;32000032;1008;2002
40078355;32000032;1008;2002
40077336;32000305;1008;2002
40075657;32000301;1008;2002
40083433;32000216;1008;2002
40084669;32000303;1008;2002
40087567;32000032;1008;2002
40093912;32000280;1008;2002
40074130;32000001;1008;2002
40076120;32000290;1008;2002
40022584;32000030;1008;2002
40022587;32000030;1008;2002
40022589;32000030;1008;2002
40022592;32000001;1008;2002
40022624;32000030;1008;2002
40022632;32000030;1008;2002
40022667;32000032;1008;2002
40022673;32000003;1008;2002
40022676;32000221;1008;2002
40022678;32000228;1008;2002
50165548;145122000;1001;2001
40062198;32000331;1008;2002
40062200;32000331;1008;2002
40062201;32000331;1008;2002
40085295;32000363;1008;2002
40056987;32000330;1008;2002
40054070;32000333;1008;2002
40054071;32000251;1008;2002
40056219;32000245;1008;2002
40054240;32000298;1008;2002
40054246;32000236;1008;2002
40060361;32000325;1008;2002
40060363;32000330;1008;2002
40060366;32000332;1008;2002
40084396;32000222;1008;2002
40056839;32000222;1008;2002
40068293;32000032;1008;2002
40067833;32000001;1008;2002
40067837;32000001;1008;2002
40067840;32000001;1008;2002
40067844;32000001;1008;2002
40056217;32000250;1008;2002
40062702;32000218;1008;2002
40062707;32000220;1008;2002
40062711;32000220;1008;2002
40062712;32000219;1008;2002
40062725;32000355;1008;2002
40062727;32000348;1008;2002
40062730;32000322;1008;2002
40062731;32000032;1008;2002
40065063;32000316;1008;2002
40065065;32000329;1008;2002
40067019;32000346;1008;2002
40067018;32000362;1008;2002
40067020;32000032;1008;2002
40022880;32000214;1008;2002
40022886;32000230;1008;2002
40022893;32000218;1008;2002
40022906;32000230;1008;2002
40022911;32000001;1008;2002
40022931;32000221;1008;2002
40022932;32000001;1008;2002
40022950;32000001;1008;2002
40022953;32000219;1008;2002
40066959;32000222;1008;2002
40067604;32000357;1008;2002
40063689;32000338;1008;2002
40061844;32000222;1008;2002
40061845;32000222;1008;2002
40061906;32000222;1008;2002
40061908;32000222;1008;2002
40067023;32000032;1008;2002
40067025;32000032;1008;2002
40068504;32000326;1008;2002
40022731;32000257;1008;2002
40054531;32000298;1008;2002
40061796;32000032;1008;2002
40067165;32000032;1008;2002
40067167;32000237;1008;2002
40098141;32000310;1008;2002
40094291;32000222;1008;2002
40069928;32000032;1008;2002
40070002;32000313;1008;2002
40070004;32000313;1008;2002
40068472;32000237;1008;2002
40068486;32000305;1008;2002
40061964;32000337;1008;2002
40061966;32000011;1008;2002
40061967;32000262;1008;2002
40072418;32000262;1008;2002
40072419;32000262;1008;2002
40072424;32000265;1008;2002
40072428;32000265;1008;2002
40072430;32000273;1008;2002
40067187;32000350;1008;2002
40070014;32000327;1008;2002
40070019;32000349;1008;2002
40070024;32000032;1008;2002
40071804;32000032;1008;2002
40068071;32000356;1008;2002
40022536;32000030;1008;2002
40022541;32000030;1008;2002
40022551;32000001;1008;2002
40022553;32000001;1008;2002
40022563;32000030;1008;2002
40022964;32000003;1008;2002
40056717;32000292;1008;2002
40060337;32000222;1008;2002
40060340;32000222;1008;2002
40060341;32000222;1008;2002
40022780;32000247;1008;2002
40057922;32000354;1008;2002
40057207;32000219;1008;2002
40070264;32000361;1008;2002
40070278;32000322;1008;2002
40068494;32000309;1008;2002
50191064;31000030;1001;2007
50080535;32000001;1008;2002
145219300;145219000;1005;2001
50090202;145214400;1001;2001
50158631;145217100;1001;2001
50111475;145217100;1001;2001
50080536;145123000;1001;2001
50080539;32000001;1008;2002
50080538;145121000;1001;2001
50080540;32000001;1008;2002
50144487;32000001;1008;2002
50186790;145211100;1001;2001
50198914;145211500;1001;2001
50081286;145212100;1001;2001
50160653;40073344;1001;2008
50078921;31001246;1001;2007
50185628;145121000;1001;2001
50096919;145217100;1001;2001
50133329;50096919;1001;2000
50158631;40056998;1001;2008
50072514;145131000;1001;2001
50033549;145222600;1001;2001
50079584;145131000;1001;2001
50078098;145217100;1001;2001
50084681;145221310;1001;2001
50072565;31001190;1001;2007
50016841;145222400;1001;2001
50160552;31000033;1001;2007
50130703;31000020;1001;2007
50167149;145123000;1001;2001
50153760;31001188;1001;2007
50153760;145131000;1001;2001
50184959;32000001;1008;2002
50072558;145132000;1001;2001
50072559;31001188;1001;2007
50098953;32000280;1008;2002
50072562;145132000;1001;2001
50072563;145132000;1001;2001
50072564;32000032;1008;2002
145261300;145261000;1005;2001
50119434;50181475;1001;2000
50072333;145211100;1001;2001
50173166;145131000;1001;2001
50196007;32000001;1008;2002
50159235;32000222;1008;2002
50107865;32000001;1008;2002
50107865;31001218;1001;2007
50127050;31001218;1001;2007
50159653;31001218;1001;2007
50168661;32000001;1008;2002
50181431;32000001;1008;2002
50130288;32000001;1008;2002
50130288;145121000;1001;2001
50130288;50080534;1001;2007
50175834;50080534;1001;2007
50148656;145121000;1001;2001
50148656;31001218;1001;2007
50153233;145121000;1001;2001
50184086;145121000;1001;2001
50188689;50080534;1001;2007
50195196;50080534;1001;2007
50161000;32000001;1008;2002
50169674;40064705;1001;2008
50115747;32000001;1008;2002
50115747;31001218;1001;2007
50128795;145121000;1001;2001
50135071;31001218;1001;2007
50114235;32000001;1008;2002
50114235;145121000;1001;2001
50176953;145121000;1001;2001
50194340;145121000;1001;2001
50111138;50080534;1001;2007
50190294;32000001;1008;2002
50187120;32000001;1008;2002
50125142;31001218;1001;2007
50191438;145121000;1001;2001
50157811;145121000;1001;2001
50157811;31001218;1001;2007
50141843;32000001;1008;2002
50195057;145121000;1001;2001
50187175;31001218;1001;2007
50178622;32000001;1008;2002
50192199;31001218;1001;2007
50168048;32000001;1008;2002
50090687;40070342;1001;2008
50090687;40071005;1001;2008
50196157;145121000;1001;2001
50166287;31001218;1001;2007
50112595;32000001;1008;2002
50137103;50080534;1001;2007
50137103;145124000;1001;2001
50149795;31000020;1001;2007
50149795;50089947;1001;2000
50172172;50080534;1001;2007
50148595;32000001;1008;2002
50100051;32000001;1008;2002
50036023;50111660;1001;2008
50120663;32000218;1008;2002
50120663;31000030;1001;2007
50186752;32000001;1008;2002
50186752;31001217;1001;2007
50186752;145123000;1001;2001
50129784;145123000;1001;2001
50121313;31001217;1001;2007
50193916;32000001;1008;2002
50193916;145123000;1001;2001
50135366;32000001;1008;2002
50189642;145222110;1001;2001
50167757;145221320;1001;2001
50137915;31000020;1001;2007
40022667;145131000;1001;2001
40022669;145131000;1001;2001
40022670;145131000;1001;2001
40068463;145131000;1001;2001
40068464;145131000;1001;2001
50072283;32000032;1008;2002
50072287;145132000;1001;2001
50072288;32000032;1008;2002
50072291;31001190;1001;2007
50072292;31001190;1001;2007
50174994;145211100;1001;2001
50166964;145121000;1001;2001
50166964;31000030;1001;2007
50134625;32000001;1008;2002
50106465;31000030;1001;2007
50183862;145121000;1001;2001
50122514;145221230;1001;2001
50152305;32000303;1008;2002
50152305;145132000;1001;2001
50152305;31000034;1001;2007
40071945;50098022;1001;2000
50094258;145221400;1001;2001
50004867;50004868;1004;2000
50035997;40022953;1001;2008
